geneid,external_gene_name,entrezgene_id,pvalue.pef,pvalue.ref,pvalue.pef.ref,padj.pef,padj.ref,padj.pef.ref,l2fc.pef,l2fc.ref,l2fc.pef.ref,control_median,hfpef_median,hfref_median,z.pos.pef,z.pos.ref,description
ENSG00000184908,CLCNKB,1188,0.000248787,0.736271985,1.71818E-05,0.000562003,0.804256974,5.89667E-05,0.521136056,-0.051471499,0.572607555,57.5,82,55.5,3.663505031,-0.336794281,chloride voltage-gated channel Kb [Source:HGNC Symbol;Acc:HGNC:2027]
ENSG00000258727,AL135999.1,,0.000249651,0.733874255,0.000413186,0.000563858,0.802429586,0.001061325,0.655879528,0.065247677,0.590631852,38.5,76,32,3.662617735,0.339976461,"novel transcript, antisense to AP1G2"
ENSG00000128513,POT1,25913,0.000250207,4.8372E-12,7.52352E-05,0.000565017,6.49113E-11,0.000226336,-0.234048958,-0.472294246,0.238245288,585.5,512,428.5,-3.662048463,-6.910273651,protection of telomeres 1 [Source:HGNC Symbol;Acc:HGNC:17284]
ENSG00000237125,HAND2-AS1,,0.000251342,2.14012E-06,0.137129975,0.000567484,1.10757E-05,0.18968885,0.25877489,0.356971052,-0.098196162,4697,5856,6096.5,3.660889043,4.739722105,HAND2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48872]
ENSG00000177697,CD151,977,0.000251687,0.524771146,0.001419321,0.000568168,0.620855346,0.00322816,-0.315821784,-0.058466045,-0.257355739,7448.5,6018,6878,-3.660536798,-0.636008095,CD151 molecule (Raph blood group) [Source:HGNC Symbol;Acc:HGNC:1630]
ENSG00000106415,GLCCI1,113263,0.000252696,6.15672E-05,0.513410292,0.000570349,0.00023416,0.582563694,0.328815103,0.383286341,-0.054471238,133,172,170.5,3.659511568,4.006722323,glucocorticoid induced 1 [Source:HGNC Symbol;Acc:HGNC:18713]
ENSG00000184719,RNLS,55328,0.000254422,0.179651525,0.017175688,0.000574146,0.262213855,0.030126619,0.269928514,0.105701191,0.164227323,328.5,416,357,3.657767169,1.341828759,"renalase, FAD dependent amine oxidase [Source:HGNC Symbol;Acc:HGNC:25641]"
ENSG00000141446,ESCO1,114799,0.00025618,0.014340553,0.265700535,0.000578015,0.030298067,0.334359345,-0.199561556,-0.142503191,-0.057058365,454.5,415,414.5,-3.656001272,-2.448617799,establishment of sister chromatid cohesion N-acetyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:24645]
ENSG00000222011,FAM185A,222234,0.000256957,0.654564531,0.000685687,0.00057967,0.735195282,0.001679762,0.234750868,0.030834724,0.203916144,144.5,183,143.5,3.655224292,0.447430121,family with sequence similarity 185 member A [Source:HGNC Symbol;Acc:HGNC:22412]
ENSG00000206530,CFAP44,55779,0.000257838,0.286999125,3.10022E-07,0.000581558,0.385831144,1.55186E-06,0.40644705,-0.12685332,0.533300371,151,210,124.5,3.654346475,-1.064727803,cilia and flagella associated protein 44 [Source:HGNC Symbol;Acc:HGNC:25631]
ENSG00000132716,DCAF8,50717,0.000258304,0.804331221,2.79793E-05,0.000582511,0.858789199,9.20061E-05,0.149164315,-0.010789906,0.15995422,1963,2240,1823,3.653882949,-0.247745634,DDB1 and CUL4 associated factor 8 [Source:HGNC Symbol;Acc:HGNC:24891]
ENSG00000226210,WASH8P,,0.000258541,0.98146971,8.33937E-05,0.000582946,0.988606592,0.000248516,0.549681307,-0.003730701,0.553412008,208,264,206,3.653647694,-0.023226363,"WAS protein family homolog 8, pseudogene [Source:HGNC Symbol;Acc:HGNC:53913]"
ENSG00000205269,TMEM170B,100113407,0.000258797,0.165647531,0.020125284,0.000583424,0.244976895,0.034699971,-0.28391425,-0.114733024,-0.169181227,445,395,421.5,-3.653393812,-1.386325509,transmembrane protein 170B [Source:HGNC Symbol;Acc:HGNC:34244]
ENSG00000083838,ZNF446,55663,0.000259004,0.551277142,4.7198E-06,0.000583791,0.644353055,1.82593E-05,0.243898268,-0.042800376,0.286698644,138.5,161,129,3.653188659,-0.59584745,zinc finger protein 446 [Source:HGNC Symbol;Acc:HGNC:21036]
ENSG00000242802,AP5Z1,9907,0.000259204,0.399219785,1.15271E-06,0.000584144,0.50238087,5.0978E-06,0.248949695,-0.06148129,0.310430985,311.5,398,280.5,3.652989937,-0.843015482,adaptor related protein complex 5 subunit zeta 1 [Source:HGNC Symbol;Acc:HGNC:22197]
ENSG00000149929,HIRIP3,8479,0.000259436,2.95136E-06,0.154534434,0.000584568,1.48238E-05,0.210282696,0.157078697,0.214086757,-0.057008061,600,667,680,3.652760272,4.674175853,HIRA interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:4917]
ENSG00000115750,TAF1B,9014,0.000259598,0.430398002,0.002755845,0.000584833,0.531990832,0.005856886,-0.286158087,-0.065566037,-0.22059205,116.5,99,104,-3.652600401,-0.788510768,"TATA-box binding protein associated factor, RNA polymerase I subunit B [Source:HGNC Symbol;Acc:HGNC:11533]"
ENSG00000184601,C14orf180,400258,0.000260539,0.590244931,0.00099278,0.000586854,0.678975477,0.00234306,0.426902238,0.067091535,0.359810703,2273.5,2952,2244,3.651671318,0.538481128,chromosome 14 open reading frame 180 [Source:HGNC Symbol;Acc:HGNC:33795]
ENSG00000196704,AMZ2,51321,0.000260668,5.05971E-06,0.195120725,0.000587044,2.42053E-05,0.25682937,0.150422404,0.200234512,-0.049812108,1507.5,1658,1701,3.651544406,4.562296643,archaelysin family metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:28041]
ENSG00000108239,TBC1D12,23232,0.000261809,0.029012033,1.68636E-10,0.000589514,0.055882973,1.6473E-09,-0.188931865,0.119686354,-0.308618218,306.5,256,315.5,-3.650422718,2.183322981,TBC1 domain family member 12 [Source:HGNC Symbol;Acc:HGNC:29082]
ENSG00000279088,AC022400.8,,0.000262669,0.848368297,0.000227854,0.00059135,0.890813534,0.000618647,0.584191212,0.032764613,0.5514266,57.5,106,63,3.649580451,0.191200774,TEC
ENSG00000152193,OBI1,79596,0.000263886,0.009491118,7.08065E-12,0.000593989,0.021099315,9.27677E-11,-0.180885706,0.136475699,-0.317361405,505.5,431,508.5,-3.648393025,2.593838055,ORC ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:20308]
ENSG00000139132,FGD4,121512,0.000263955,0.004612271,0.501200457,0.000594045,0.011142756,0.570707815,-0.400264104,-0.331213052,-0.069051052,1012,880,822,-3.648325357,-2.832935385,"FYVE, RhoGEF and PH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:19125]"
ENSG00000101146,RAE1,8480,0.000264935,0.580354376,6.24716E-06,0.000596148,0.66991119,2.34843E-05,0.124909131,-0.020350134,0.145259265,368,393,363,3.647373252,-0.55286716,ribonucleic acid export 1 [Source:HGNC Symbol;Acc:HGNC:9828]
ENSG00000134461,ANKRD16,54522,0.000265274,0.187484537,0.016485941,0.000596809,0.271824956,0.029053208,0.269487199,0.104780431,0.164706769,60.5,79,60.5,3.647044925,1.318057091,ankyrin repeat domain 16 [Source:HGNC Symbol;Acc:HGNC:23471]
ENSG00000196683,TOMM7,54543,0.000265489,0.656038191,0.000691062,0.000597182,0.736414649,0.001691682,0.20711382,0.026964922,0.180148898,2795,3367,2775,3.646836203,0.445389649,translocase of outer mitochondrial membrane 7 [Source:HGNC Symbol;Acc:HGNC:21648]
ENSG00000167037,SGSM1,129049,0.000265529,0.035062846,0.133793318,0.000597182,0.065736651,0.185709,0.404480455,0.2492204,0.155260055,375,485,418.5,3.646797324,2.107631853,small G protein signaling modulator 1 [Source:HGNC Symbol;Acc:HGNC:29410]
ENSG00000101104,PABPC1L,80336,0.000266545,0.056474955,0.083562534,0.000599366,0.098719707,0.122815385,0.698337074,0.389971455,0.308365619,47.5,90,46.5,3.645815295,1.907352509,poly(A) binding protein cytoplasmic 1 like [Source:HGNC Symbol;Acc:HGNC:15797]
ENSG00000163482,STK36,27148,0.000266647,0.543267627,0.001346515,0.000599493,0.636859805,0.003076789,0.314700011,0.056117135,0.258582876,166.5,229,161,3.645717211,0.607879153,serine/threonine kinase 36 [Source:HGNC Symbol;Acc:HGNC:17209]
ENSG00000170571,EMB,133418,0.000267843,0.015286855,0.257362129,0.000602081,0.032027419,0.325779503,-0.702549833,-0.498152387,-0.204397446,376.5,213,240.5,-3.644565976,-2.425510949,embigin [Source:HGNC Symbol;Acc:HGNC:30465]
ENSG00000109610,SOD3,6649,0.000268287,3.60174E-07,0.057039348,0.000602976,2.17793E-06,0.087643736,0.523461533,0.778581554,-0.255120022,468.5,669,723,3.644140662,5.088885254,superoxide dismutase 3 [Source:HGNC Symbol;Acc:HGNC:11181]
ENSG00000101216,GMEB2,26205,0.000269008,0.00158037,0.776919859,0.000604495,0.004293501,0.820198691,-0.152320295,-0.14113542,-0.011184875,352.5,317,310.5,-3.643449895,-3.159505676,glucocorticoid modulatory element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4371]
ENSG00000168556,ING2,3622,0.000270834,5.16437E-07,0.066368575,0.000608494,3.01444E-06,0.100216699,-0.289461725,-0.428755417,0.139293692,128.5,100,90,-3.641709354,-5.020103114,inhibitor of growth family member 2 [Source:HGNC Symbol;Acc:HGNC:6063]
ENSG00000004961,HCCS,3052,0.000272549,0.451241866,0.002421193,0.000612145,0.551945684,0.005214062,-0.185336348,-0.040858801,-0.144477546,1613,1427,1493.5,-3.6400845,-0.753346262,holocytochrome c synthase [Source:HGNC Symbol;Acc:HGNC:4837]
ENSG00000018699,TTC27,55622,0.000272551,0.489239105,2.95467E-06,0.000612145,0.588087361,1.19167E-05,-0.169322665,0.034178078,-0.203500743,427,371,429,-3.640082246,0.69151954,tetratricopeptide repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25986]
ENSG00000136444,RSAD1,55316,0.00027402,0.001089205,2.72426E-14,0.000615341,0.003072857,5.9624E-13,0.180127009,-0.17266976,0.352796769,1474,1803,1341,3.638697617,-3.266409869,radical S-adenosyl methionine domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25634]
ENSG00000128159,TUBGCP6,85378,0.000274473,0.998218304,9.89678E-05,0.00061616,0.998924216,0.00029024,0.223853426,-0.000146621,0.224000047,805,1011,775.5,3.638272848,-0.002233026,tubulin gamma complex associated protein 6 [Source:HGNC Symbol;Acc:HGNC:18127]
ENSG00000113851,CRBN,51185,0.000274478,0.001118959,0.859814291,0.00061616,0.003142831,0.889495207,0.163325598,0.155922197,0.0074034,1346.5,1497,1411.5,3.6382681,3.258771045,cereblon [Source:HGNC Symbol;Acc:HGNC:30185]
ENSG00000170502,NUDT9,53343,0.000275593,0.026168999,0.177107523,0.000618559,0.051013228,0.236517234,-0.131128604,-0.085478289,-0.045650315,979,895,885,-3.63722349,-2.223694599,nudix hydrolase 9 [Source:HGNC Symbol;Acc:HGNC:8056]
ENSG00000142556,ZNF614,80110,0.000276207,0.965668364,8.46352E-05,0.000619833,0.977142526,0.000251764,-0.191391759,0.002408077,-0.193799836,364,316,355,-3.636649664,0.043041611,zinc finger protein 614 [Source:HGNC Symbol;Acc:HGNC:24722]
ENSG00000107140,TESK1,7016,0.000276272,0.148746736,0.025190354,0.000619874,0.224022264,0.042388075,-0.200650087,-0.084865846,-0.115784241,554.5,451,515,-3.636589072,-1.443972412,testis associated actin remodelling kinase 1 [Source:HGNC Symbol;Acc:HGNC:11731]
ENSG00000259291,ZNF710-AS1,,0.000276466,0.398048331,0.00342586,0.000620204,0.501286575,0.007120237,0.332147549,0.08226974,0.249877809,2535,3129,2611.5,3.636408303,0.84511196,ZNF710 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53141]
ENSG00000050344,NFE2L3,9603,0.000276681,0.000234872,0.752417631,0.000620583,0.000778706,0.798979166,-0.491918555,-0.532533896,0.040615341,68,44,39.5,-3.636207727,-3.678214909,"nuclear factor, erythroid 2 like 3 [Source:HGNC Symbol;Acc:HGNC:7783]"
ENSG00000170584,NUDCD2,134492,0.000276862,0.646719272,0.000784474,0.000620883,0.728354148,0.001897967,0.135415476,0.018308287,0.117107189,347.5,362,335.5,3.636039369,0.458324574,NudC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30535]
ENSG00000204386,NEU1,4758,0.000277568,0.071797311,0.066998354,0.000622361,0.120875336,0.101029868,-0.206827269,-0.109138016,-0.097689253,590,511,525,-3.635383282,-1.800401203,neuraminidase 1 [Source:HGNC Symbol;Acc:HGNC:7758]
ENSG00000198756,COLGALT2,23127,0.000277912,7.01712E-10,0.00167187,0.000623026,6.63977E-09,0.00374045,0.443566478,0.800544381,-0.356977903,257.5,354,419,3.635064122,6.165701871,collagen beta(1-O)galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16790]
ENSG00000135503,ACVR1B,91,0.000278473,0.028711589,0.164881982,0.00062418,0.055376519,0.222426597,-0.189415726,-0.121510934,-0.067904792,602.5,501,558,-3.634543614,-2.187423951,activin A receptor type 1B [Source:HGNC Symbol;Acc:HGNC:172]
ENSG00000152082,MZT2B,80097,0.000278689,0.000477886,3.67113E-15,0.000624559,0.001466894,9.91279E-14,0.322497574,-0.330762886,0.653260459,1184.5,1419,938.5,3.634343475,-3.492854935,mitotic spindle organizing protein 2B [Source:HGNC Symbol;Acc:HGNC:25886]
ENSG00000100567,PSMA3,5684,0.000279243,7.96055E-12,9.28383E-05,0.000625695,1.03277E-10,0.000273513,-0.157399766,-0.316211121,0.158811355,1937,1612,1475.5,-3.633831744,-6.839256122,proteasome 20S subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:9532]
ENSG00000065615,CYB5R4,51167,0.000280182,0.035090658,0.139318345,0.000627693,0.065770229,0.192395449,-0.190326454,-0.117667179,-0.072659275,604,500,499.5,-3.632965827,-2.107310688,cytochrome b5 reductase 4 [Source:HGNC Symbol;Acc:HGNC:20147]
ENSG00000275066,SYNRG,11276,0.000280423,0.114827254,1.33579E-08,0.000628127,0.180125171,8.8113E-08,-0.210432531,0.097178245,-0.307610776,910,807,955.5,-3.63274421,1.57686212,synergin gamma [Source:HGNC Symbol;Acc:HGNC:557]
ENSG00000172156,CCL11,6356,0.000280648,0.063524032,0.077048352,0.000628526,0.108934654,0.114303445,-1.092047591,-0.593603013,-0.498444578,79.5,35,41.5,-3.632536955,-1.855505799,C-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10610]
ENSG00000160961,ZNF333,84449,0.000282241,0.432843273,0.002793209,0.000631986,0.533951192,0.00592303,0.304795304,0.070312815,0.23448249,266,359,268,3.631076807,0.784335502,zinc finger protein 333 [Source:HGNC Symbol;Acc:HGNC:15624]
ENSG00000172260,NEGR1,257194,0.000282557,0.000123579,0.622164035,0.000632587,0.000439087,0.682024028,-0.547511259,-0.617082154,0.069570895,740,490,429,-3.630787965,-3.838915373,neuronal growth regulator 1 [Source:HGNC Symbol;Acc:HGNC:17302]
ENSG00000198546,ZNF511,118472,0.000282798,0.009874774,1.05324E-11,0.000632973,0.021853468,1.32253E-10,0.314828525,-0.241707054,0.556535579,118,141,92.5,3.630568166,-2.580183817,zinc finger protein 511 [Source:HGNC Symbol;Acc:HGNC:28445]
ENSG00000100353,EIF3D,8664,0.000282825,0.131808636,2.14713E-08,0.000632973,0.202553815,1.36612E-07,-0.148358821,0.065567047,-0.213925868,2037.5,1905,2264.5,-3.630543752,1.507007886,eukaryotic translation initiation factor 3 subunit D [Source:HGNC Symbol;Acc:HGNC:3278]
ENSG00000121350,PYROXD1,79912,0.0002836,0.475825465,2.69818E-06,0.000634569,0.575661716,1.10023E-05,-0.205136281,0.042876886,-0.248013167,768.5,673,771,-3.629837135,0.713032793,pyridine nucleotide-disulphide oxidoreductase domain 1 [Source:HGNC Symbol;Acc:HGNC:26162]
ENSG00000119392,GLE1,2733,0.000283633,2.66143E-11,0.000197436,0.000634569,3.1796E-10,0.000545083,0.113806509,0.222240554,-0.108434046,740.5,807,864,3.629806815,6.664182249,GLE1 RNA export mediator [Source:HGNC Symbol;Acc:HGNC:4315]
ENSG00000172375,C2CD2L,9854,0.000284037,0.206992696,0.014967389,0.000635365,0.294863603,0.026665115,-0.177657663,-0.065772647,-0.111885016,342.5,304,324.5,-3.629439675,-1.261877983,C2CD2 like [Source:HGNC Symbol;Acc:HGNC:29000]
ENSG00000109084,TMEM97,27346,0.000286021,0.008395771,0.386789566,0.000639695,0.018930383,0.459327736,-0.401163286,-0.310779859,-0.090383427,101.5,79,74.5,-3.627642396,-2.635725139,transmembrane protein 97 [Source:HGNC Symbol;Acc:HGNC:28106]
ENSG00000135083,CCNJL,79616,0.000286992,0.004395633,0.530231504,0.000641717,0.010695236,0.598074846,-0.372162141,-0.31163262,-0.060529521,214,175,182,-3.626766653,-2.848279261,cyclin J like [Source:HGNC Symbol;Acc:HGNC:25876]
ENSG00000163703,CRELD1,78987,0.000287022,8.99644E-05,0.55893098,0.000641717,0.000329795,0.624717993,0.269549388,0.310117635,-0.040568247,1483.5,1636,1728,3.626740279,3.916176473,cysteine rich with EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:14630]
ENSG00000179933,C14orf119,55017,0.000288485,0.33938388,7.02806E-07,0.000644832,0.440950107,3.26232E-06,-0.158215553,0.044318762,-0.202534315,570.5,507,556.5,-3.625426554,0.955383332,chromosome 14 open reading frame 119 [Source:HGNC Symbol;Acc:HGNC:20270]
ENSG00000272734,ADIRF-AS1,,0.000288512,0.288465515,0.007510072,0.000644832,0.387449638,0.014365918,0.73785024,0.231231675,0.506618565,27.5,62,29.5,3.625402403,1.061493875,ADIRF antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45127]
ENSG00000109846,CRYAB,1410,0.000288605,0.054399015,0.091901159,0.000644872,0.095492986,0.13346162,-0.234679665,-0.13268619,-0.101993474,70133,61603,62896,-3.625318615,-1.923645649,crystallin alpha B [Source:HGNC Symbol;Acc:HGNC:2389]
ENSG00000147123,NDUFB11,54539,0.000288627,0.01822378,5.14394E-11,0.000644872,0.037332756,5.59682E-10,0.206761644,-0.143689524,0.350451169,1674.5,1947,1472,3.625299345,-2.361039686,NADH:ubiquinone oxidoreductase subunit B11 [Source:HGNC Symbol;Acc:HGNC:20372]
ENSG00000136270,TBRG4,9238,0.000289283,0.00160483,0.780237903,0.000646228,0.004351054,0.822982179,-0.186761054,-0.173297163,-0.013463892,1521,1297,1296,-3.624712229,-3.155027486,transforming growth factor beta regulator 4 [Source:HGNC Symbol;Acc:HGNC:17443]
ENSG00000196659,TTC30B,150737,0.000289331,0.106329075,0.041486863,0.000646228,0.168565843,0.065979083,0.351015645,0.167394581,0.183621064,73,101,79.5,3.624669689,1.61491513,tetratricopeptide repeat domain 30B [Source:HGNC Symbol;Acc:HGNC:26425]
ENSG00000125454,SLC25A19,60386,0.000292608,3.91318E-11,0.000254176,0.000653437,4.51665E-10,0.000681616,-0.332753737,-0.652391572,0.319637835,174.5,143,111.5,-3.621758044,-6.60732803,solute carrier family 25 member 19 [Source:HGNC Symbol;Acc:HGNC:14409]
ENSG00000197442,MAP3K5,4217,0.000292985,0.000223927,0.738931411,0.000654168,0.000746141,0.787667801,-0.292625718,-0.317823042,0.025197324,2005,1664,1551.5,-3.621425175,-3.69037179,mitogen-activated protein kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6857]
ENSG00000185946,RNPC3,55599,0.00029621,0.839260739,4.10422E-05,0.000661259,0.884045267,0.000130006,0.417981643,-0.024995752,0.442977396,436.5,667,417,3.618592008,-0.202839173,"RNA binding region (RNP1, RRM) containing 3 [Source:HGNC Symbol;Acc:HGNC:18666]"
ENSG00000111269,CREBL2,1389,0.000297397,0.359727085,0.004763869,0.000663796,0.462227906,0.0095127,-0.174430246,-0.047041299,-0.127388947,1159,1077,1151,-3.617557047,-0.915885248,cAMP responsive element binding protein like 2 [Source:HGNC Symbol;Acc:HGNC:2350]
ENSG00000165775,FUNDC2,65991,0.000298026,9.6513E-14,3.88464E-06,0.000665077,1.68707E-12,1.53229E-05,-0.200863657,-0.440831645,0.239967988,5118.5,4331,3368.5,-3.617009624,-7.445588847,FUN14 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24925]
ENSG00000004779,NDUFAB1,4706,0.000298071,0.001122982,3.41315E-14,0.000665077,0.003151419,7.30171E-13,0.236968111,-0.227531579,0.46449969,4817.5,5979,4218,3.616970911,-3.257752709,NADH:ubiquinone oxidoreductase subunit AB1 [Source:HGNC Symbol;Acc:HGNC:7694]
ENSG00000104738,MCM4,4173,0.000299626,1.09281E-08,0.008057232,0.000668435,8.63655E-08,0.015295846,0.212997243,0.358484031,-0.145486788,760,911,952,3.615623327,5.71565634,minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]
ENSG00000268516,AC020915.3,105372482,0.000300668,0.210453552,1.36263E-07,0.000670646,0.299152091,7.34978E-07,0.237954986,-0.089473807,0.327428793,83,98,78,3.614724138,-1.252319263,"novel transcript, antisense to ZNF544"
ENSG00000225828,FAM229A,100128071,0.000301254,0.143405696,3.31215E-08,0.000671841,0.217168693,2.02308E-07,0.593030042,-0.257829526,0.850859568,56.5,117,45,3.614219439,-1.46322546,family with sequence similarity 229 member A [Source:HGNC Symbol;Acc:HGNC:44652]
ENSG00000101189,MRGBP,55257,0.000301445,0.061411837,0.08333261,0.000672155,0.10594529,0.12253168,0.187791307,0.103853534,0.083937774,277,335,305,3.614054699,1.870518594,MRG domain binding protein [Source:HGNC Symbol;Acc:HGNC:15866]
ENSG00000166025,AMOTL1,154810,0.000301788,4.51754E-06,9.59324E-20,0.000672807,2.18397E-05,5.90029E-18,-0.327507556,0.442581686,-0.770089242,2490.5,1966,3254,-3.613760149,4.586029859,angiomotin like 1 [Source:HGNC Symbol;Acc:HGNC:17811]
ENSG00000133138,TBC1D8B,54885,0.000301839,0.007821833,0.409743038,0.000672808,0.017762915,0.48197594,-0.371054248,-0.291208697,-0.079845552,123.5,101,95,-3.613716475,-2.659665325,TBC1 domain family member 8B [Source:HGNC Symbol;Acc:HGNC:24715]
ENSG00000182087,TMEM259,91304,0.000302591,0.852620022,4.58474E-05,0.00067437,0.893230581,0.000143855,0.175222387,-0.009607553,0.18482994,2430,2704,2266.5,3.613071694,-0.185776515,transmembrane protein 259 [Source:HGNC Symbol;Acc:HGNC:17039]
ENSG00000134371,CDC73,79577,0.000303253,0.113830075,1.46716E-08,0.000675732,0.17879316,9.59684E-08,-0.186434953,0.086871151,-0.273306104,1714,1448,1640.5,-3.612505181,1.581209802,cell division cycle 73 [Source:HGNC Symbol;Acc:HGNC:16783]
ENSG00000123415,SMUG1,23583,0.000303997,0.039012591,5.86104E-10,0.000677276,0.071953669,5.18057E-09,0.164136298,-0.101173392,0.26530969,238.5,266,223.5,3.611870163,-2.064054056,single-strand-selective monofunctional uracil-DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:17148]
ENSG00000171051,FPR1,2357,0.000304155,0.000375056,0.844808276,0.000677514,0.001179876,0.878053353,-1.145622139,-1.204117213,0.058495074,74.5,20,24,-3.611735449,-3.557040786,formyl peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:3826]
